nr,year,school,exper,union,ethn,maried,health,wage,industry,occupation,residence
11925,1985,10,7,no,other,yes,no,1.754423821,Manufacturing,Laborers_and_farmers,nothern_central
11925,1986,10,8,no,other,yes,no,1.887379465,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
11925,1987,10,9,no,other,yes,no,1.814773234,Manufacturing,Laborers_and_farmers,south
11957,1980,13,4,yes,other,no,no,0.014748222,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",south
11957,1981,13,5,yes,other,no,no,0.439784358,Trade,Sales_Workers,south
11957,1982,13,6,no,other,no,no,1.448783428,Trade,"Managers, Officials_and_Proprietors",south
11957,1983,13,7,no,other,no,no,1.255406459,Trade,Sales_Workers,south
11957,1984,13,8,no,other,no,no,1.327271021,Manufacturing,Sales_Workers,south
11957,1985,13,9,yes,other,no,no,1.421491181,Trade,Sales_Workers,south
11957,1986,13,10,no,other,no,no,1.456839457,Public_Administration,Service_Workers,south
11957,1987,13,11,no,other,no,no,1.381505844,Trade,Clerical_and_kindred,south
11973,1980,12,4,no,other,no,no,1.447999567,Trade,"Managers, Officials_and_Proprietors",north_east
11973,1981,12,5,no,other,no,no,1.733490561,Transportation,"Managers, Officials_and_Proprietors",north_east
11973,1982,12,6,yes,other,no,no,1.872824922,Manufacturing,Operatives_and_kindred,north_east
11973,1983,12,7,no,other,no,no,2.043713297,Manufacturing,Operatives_and_kindred,north_east
11973,1984,12,8,no,other,no,no,2.232133057,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
11973,1985,12,9,no,other,no,no,2.040030637,Manufacturing,Operatives_and_kindred,north_east
11973,1986,12,10,no,other,no,no,-0.228186813,Manufacturing,Operatives_and_kindred,north_east
11973,1987,12,11,no,other,no,no,2.035432312,Public_Administration,Operatives_and_kindred,north_east
11990,1980,14,2,no,other,no,no,1.64095438,Transportation,Operatives_and_kindred,north_east
11990,1981,14,3,no,other,no,no,1.915812118,Manufacturing,Sales_Workers,north_east
11990,1982,14,4,no,other,yes,no,2.307312918,Business_and_Repair_Service,Sales_Workers,north_east
11990,1983,14,5,no,other,yes,no,2.641700821,Trade,Sales_Workers,north_east
11990,1984,14,6,no,other,yes,no,2.652109583,Business_and_Repair_Service,Sales_Workers,north_east
11990,1985,14,7,no,other,yes,no,2.443841485,Trade,Sales_Workers,north_east
11990,1986,14,8,no,other,yes,no,2.030237385,Professional_and_Related Service,"Professional, Technical_and_kindred",south
11990,1987,14,9,no,other,yes,no,2.28229239,Manufacturing,"Professional, Technical_and_kindred",south
12012,1980,13,1,no,other,no,no,0.414875918,Trade,Service_Workers,nothern_central
12012,1981,13,2,no,other,no,no,1.694234449,Construction,"Professional, Technical_and_kindred",nothern_central
12012,1982,13,3,no,other,yes,no,1.621643129,Construction,Clerical_and_kindred,nothern_central
12012,1983,13,4,no,other,yes,no,1.582915489,Professional_and_Related Service,"Managers, Officials_and_Proprietors",nothern_central
12012,1984,13,5,no,other,yes,yes,1.020155838,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
12012,1985,13,6,no,other,yes,no,1.333929641,Transportation,Operatives_and_kindred,nothern_central
12012,1986,13,7,no,other,yes,no,2.197611219,Transportation,"Professional, Technical_and_kindred",nothern_central
12012,1987,13,8,no,other,yes,no,2.174310878,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
12013,1980,10,2,no,other,no,no,0.667991261,Trade,Operatives_and_kindred,nothern_central
12013,1981,10,3,no,other,no,no,1.243193518,Business_and_Repair_Service,Clerical_and_kindred,NA
12013,1982,10,4,yes,other,no,no,2.933696883,Trade,Clerical_and_kindred,NA
12013,1983,10,5,no,other,no,no,1.722071187,Trade,"Craftsmen, Foremen_and_kindred",NA
12013,1984,10,6,no,other,no,no,1.549014992,Trade,"Craftsmen, Foremen_and_kindred",NA
12013,1985,10,7,no,other,no,no,2.174508551,Trade,"Craftsmen, Foremen_and_kindred",NA
12013,1986,10,8,no,other,no,no,2.07439828,Trade,"Craftsmen, Foremen_and_kindred",NA
12013,1987,10,9,no,other,no,no,1.812288761,Trade,"Craftsmen, Foremen_and_kindred",NA
12045,1980,16,1,no,other,no,no,1.147182977,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12045,1981,16,2,no,other,yes,no,1.114360646,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12045,1982,16,3,no,other,yes,no,1.208186799,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12045,1983,16,4,no,other,yes,no,1.560330338,Public_Administration,"Professional, Technical_and_kindred",south
12045,1984,16,5,no,other,yes,no,1.618007863,Public_Administration,"Professional, Technical_and_kindred",south
12045,1985,16,6,no,other,yes,no,1.871322292,Professional_and_Related Service,Clerical_and_kindred,south
12045,1986,16,7,no,other,yes,no,1.558559022,Public_Administration,"Professional, Technical_and_kindred",south
12045,1987,16,8,no,other,yes,no,1.812689482,Agricultural,"Managers, Officials_and_Proprietors",south
12055,1980,12,3,no,other,no,no,1.942335297,Trade,Laborers_and_farmers,south
12055,1981,12,4,no,other,no,no,1.560803378,Manufacturing,Operatives_and_kindred,south
12055,1982,12,5,no,other,no,no,1.654115968,Personal_Service,Operatives_and_kindred,south
12055,1983,12,6,no,other,yes,no,1.666176808,Personal_Service,Sales_Workers,south
12055,1984,12,7,no,other,yes,no,1.815708496,Trade,Clerical_and_kindred,south
12055,1985,12,8,yes,other,yes,no,1.976682808,Trade,Operatives_and_kindred,south
12055,1986,12,9,no,other,yes,no,2.12843574,Trade,Operatives_and_kindred,south
12055,1987,12,10,yes,other,yes,no,2.092671531,Trade,Operatives_and_kindred,south
12084,1980,12,5,no,other,no,no,-0.369077711,Entertainment,Laborers_and_farmers,nothern_central
12084,1981,12,6,no,other,no,no,1.287354413,Transportation,Laborers_and_farmers,nothern_central
12084,1982,12,7,no,other,no,no,1.820195982,Public_Administration,Laborers_and_farmers,nothern_central
12084,1983,12,8,no,other,no,no,1.471961188,Trade,Service_Workers,rural_area
12084,1984,12,9,no,other,yes,no,1.809506012,Mining,Operatives_and_kindred,rural_area
12084,1985,12,10,no,other,no,no,2.144140201,Mining,Operatives_and_kindred,rural_area
12084,1986,12,11,no,other,no,no,1.625266226,Mining,Operatives_and_kindred,rural_area
12084,1987,12,12,no,other,no,no,1.665860127,Manufacturing,Laborers_and_farmers,rural_area
12088,1980,12,2,no,other,no,no,1.171248966,Public_Administration,Service_Workers,nothern_central
12088,1981,12,3,no,other,no,no,0.929535959,Professional_and_Related Service,Laborers_and_farmers,nothern_central
12088,1982,12,4,no,other,no,no,0.746943605,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
12088,1983,12,5,no,other,no,no,0.998287037,Entertainment,Service_Workers,nothern_central
12088,1984,12,6,no,other,no,no,1.394864312,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12088,1985,12,7,no,other,no,no,1.530690473,Professional_and_Related Service,"Managers, Officials_and_Proprietors",south
12088,1986,12,8,no,other,no,no,1.900044893,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12088,1987,12,9,no,other,no,no,1.812288761,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12122,1980,8,9,no,other,yes,no,0.946512282,Agricultural,Farm_Laborers_and_Foreman,south
12122,1981,8,10,no,other,yes,no,0.94160854,Agricultural,Farm_Laborers_and_Foreman,NA
12122,1982,8,11,no,other,yes,no,1.186673307,Agricultural,Farm_Laborers_and_Foreman,south
12122,1983,8,12,no,other,yes,no,0.807070176,Agricultural,Farm_Laborers_and_Foreman,south
12122,1984,8,13,no,other,yes,no,1.657522737,Agricultural,Farm_Laborers_and_Foreman,south
12122,1985,8,14,no,other,yes,no,1.535766226,Manufacturing,Operatives_and_kindred,south
12122,1986,8,15,no,other,yes,no,0.585150144,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12122,1987,8,16,no,other,yes,no,1.72183165,Construction,Laborers_and_farmers,south
12179,1980,10,3,yes,hisp,no,no,1.506268475,Trade,Service_Workers,north_east
12179,1981,10,4,no,hisp,no,no,1.28539584,Trade,Service_Workers,north_east
12179,1982,10,5,yes,hisp,no,no,1.195426098,Trade,Service_Workers,north_east
12179,1983,10,6,yes,hisp,no,no,1.283577336,Trade,Service_Workers,north_east
12179,1984,10,7,yes,hisp,no,no,1.441384327,Trade,Service_Workers,north_east
12179,1985,10,8,yes,hisp,no,no,1.451468447,Trade,Service_Workers,north_east
12179,1986,10,9,yes,hisp,no,no,1.830256582,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
12179,1987,10,10,no,hisp,no,no,1.945820153,Personal_Service,Clerical_and_kindred,north_east
12182,1980,13,1,no,hisp,no,no,1.471716093,Trade,Service_Workers,north_east
12182,1981,13,2,no,hisp,no,no,1.55126728,Trade,Service_Workers,north_east
12182,1982,13,3,yes,hisp,no,no,1.690503365,Trade,Service_Workers,north_east
12182,1983,13,4,yes,hisp,yes,no,1.843193124,Trade,Service_Workers,north_east
12182,1984,13,5,yes,hisp,yes,no,2.050271164,Trade,Service_Workers,north_east
12182,1985,13,6,yes,hisp,yes,no,1.926047192,Trade,Service_Workers,north_east
12182,1986,13,7,yes,hisp,no,no,1.981494841,Trade,Service_Workers,north_east
12182,1987,13,8,yes,hisp,no,no,2.190754782,Trade,Service_Workers,north_east
12220,1980,12,2,no,hisp,no,no,1.542028516,Trade,"Managers, Officials_and_Proprietors",south
12220,1981,12,3,no,hisp,yes,no,1.945910149,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1982,12,4,yes,hisp,yes,no,1.930791678,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1983,12,5,yes,hisp,yes,no,2.064561496,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1984,12,6,yes,hisp,yes,no,1.9544801,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1985,12,7,yes,hisp,yes,no,2.011084234,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1986,12,8,yes,hisp,yes,no,2.07439828,Transportation,"Craftsmen, Foremen_and_kindred",south
12220,1987,12,9,yes,hisp,yes,no,2.217753869,Transportation,"Craftsmen, Foremen_and_kindred",south
12221,1980,11,6,no,other,no,no,0.864342295,Agricultural,Farm_Laborers_and_Foreman,NA
12221,1981,11,7,no,other,no,no,-0.032789823,Agricultural,Laborers_and_farmers,nothern_central
12221,1982,11,8,no,other,yes,no,0.452965604,Trade,Laborers_and_farmers,NA
12221,1983,11,9,no,other,yes,no,0.628936838,Agricultural,Laborers_and_farmers,NA
12221,1984,11,10,no,other,yes,no,0.740937844,Manufacturing,Laborers_and_farmers,south
12221,1985,11,11,no,other,yes,no,1.178175112,Manufacturing,Operatives_and_kindred,south
12221,1986,11,12,no,other,yes,no,1.340429105,Manufacturing,Operatives_and_kindred,NA
12221,1987,11,13,no,other,yes,no,1.203198745,Manufacturing,Operatives_and_kindred,NA
12245,1980,14,1,no,other,no,no,0.625737784,Transportation,"Professional, Technical_and_kindred",south
12245,1981,14,2,no,other,no,no,1.171759184,Transportation,"Craftsmen, Foremen_and_kindred",south
12245,1982,14,3,no,other,no,no,0.903159148,Professional_and_Related Service,Clerical_and_kindred,south
12245,1983,14,4,no,other,no,no,1.181936446,Professional_and_Related Service,Clerical_and_kindred,south
12245,1984,14,5,no,other,no,no,1.148809693,Entertainment,"Managers, Officials_and_Proprietors",south
12245,1985,14,6,no,other,no,no,1.523015598,Trade,Service_Workers,south
12245,1986,14,7,no,other,no,no,1.161202994,Trade,Service_Workers,south
12245,1987,14,8,no,other,no,no,1.370456008,Trade,"Managers, Officials_and_Proprietors",south
12276,1980,12,4,no,other,no,no,1.543309746,Trade,Operatives_and_kindred,NA
12276,1981,12,5,no,other,no,no,1.446946883,Manufacturing,Operatives_and_kindred,NA
12276,1982,12,6,no,other,no,no,1.612830327,Trade,Operatives_and_kindred,NA
12276,1983,12,7,no,other,no,no,1.786034711,Trade,Sales_Workers,NA
12276,1984,12,8,no,other,no,no,1.770957342,Manufacturing,Operatives_and_kindred,NA
12276,1985,12,9,no,other,no,no,1.706715243,Trade,Operatives_and_kindred,NA
12276,1986,12,10,no,other,no,no,1.950579366,Manufacturing,Operatives_and_kindred,NA
12276,1987,12,11,no,other,no,no,1.890559989,Manufacturing,Operatives_and_kindred,NA
12385,1980,12,5,no,other,no,no,1.427848006,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1981,12,6,no,other,no,no,1.620751672,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1982,12,7,no,other,yes,no,2.132336117,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1983,12,8,no,other,no,no,1.376500258,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1984,12,9,no,other,no,no,1.970228457,Construction,"Craftsmen, Foremen_and_kindred",NA
12385,1985,12,10,no,other,no,no,1.970664735,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1986,12,11,no,other,no,no,1.91579325,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12385,1987,12,12,no,other,no,no,1.994610317,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
12410,1980,12,3,yes,other,no,no,-0.815364813,Manufacturing,Operatives_and_kindred,NA
12410,1981,12,4,yes,other,yes,no,1.820332842,Manufacturing,Operatives_and_kindred,NA
12410,1982,12,5,yes,other,yes,no,1.7435174,Manufacturing,Operatives_and_kindred,NA
12410,1983,12,6,yes,other,yes,no,1.626404565,Manufacturing,Operatives_and_kindred,NA
12410,1984,12,7,yes,other,yes,no,1.682546384,Manufacturing,Operatives_and_kindred,NA
12410,1985,12,8,yes,other,yes,no,1.557073192,Trade,Operatives_and_kindred,NA
12410,1986,12,9,yes,other,yes,no,1.444366133,Manufacturing,Operatives_and_kindred,NA
12410,1987,12,10,no,other,yes,no,1.19961841,Transportation,"Professional, Technical_and_kindred",NA
12420,1980,12,3,no,other,yes,no,0.004076093,Mining,"Craftsmen, Foremen_and_kindred",NA
12420,1981,12,4,no,other,yes,no,2.397895273,Manufacturing,Operatives_and_kindred,NA
12420,1982,12,5,no,other,yes,no,2.318720837,Mining,Service_Workers,NA
12420,1983,12,6,no,other,yes,no,2.387206739,Mining,Operatives_and_kindred,NA
12420,1984,12,7,yes,other,yes,no,2.303329272,Mining,Operatives_and_kindred,NA
12420,1985,12,8,no,other,yes,no,2.231141893,Mining,"Managers, Officials_and_Proprietors",NA
12420,1986,12,9,yes,other,yes,no,2.243296817,Mining,"Professional, Technical_and_kindred",NA
12420,1987,12,10,no,other,yes,no,2.417904949,Manufacturing,"Professional, Technical_and_kindred",NA
12433,1980,15,2,no,other,no,no,1.667543834,Transportation,"Professional, Technical_and_kindred",south
12433,1981,15,3,no,other,no,no,1.609437912,Transportation,"Professional, Technical_and_kindred",south
12433,1982,15,4,no,other,no,no,1.713940211,Transportation,"Professional, Technical_and_kindred",south
12433,1983,15,5,no,other,no,no,1.268715791,Professional_and_Related Service,Clerical_and_kindred,south
12433,1984,15,6,no,other,no,no,0.887120355,Finance,Service_Workers,south
12433,1985,15,7,yes,other,no,no,1.876309834,Public_Administration,Service_Workers,south
12433,1986,15,8,yes,other,no,no,1.933906276,Public_Administration,Service_Workers,south
12433,1987,15,9,yes,other,no,no,1.974355304,Public_Administration,Service_Workers,south
12451,1980,14,2,no,other,no,no,1.0664877,Manufacturing,Operatives_and_kindred,south
12451,1981,14,3,no,other,no,no,1.937310866,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12451,1982,14,4,no,other,no,no,1.696641043,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12451,1983,14,5,no,other,yes,no,2.016516822,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12451,1984,14,6,no,other,yes,no,1.176788525,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
12451,1985,14,7,no,other,yes,no,1.49183267,Entertainment,Laborers_and_farmers,south
12451,1986,14,8,no,other,yes,no,1.971968476,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12451,1987,14,9,no,other,yes,no,1.876827282,Professional_and_Related Service,"Professional, Technical_and_kindred",south
12477,1980,12,4,yes,other,no,no,2.213467409,Manufacturing,Operatives_and_kindred,north_east
12477,1981,12,5,yes,other,no,no,2.222542385,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
12477,1982,12,6,yes,other,yes,no,2.201328989,Manufacturing,Operatives_and_kindred,north_east
12477,1983,12,7,yes,other,yes,no,2.171697191,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
12477,1984,12,8,yes,other,yes,no,2.1680542,Manufacturing,Operatives_and_kindred,north_east
12477,1985,12,9,yes,other,yes,no,2.133686557,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
12477,1986,12,10,yes,other,yes,no,2.113618994,Manufacturing,Operatives_and_kindred,north_east
12477,1987,12,11,yes,other,yes,no,2.202486397,Manufacturing,Service_Workers,north_east
12500,1980,12,4,no,other,yes,no,0.972402635,Trade,"Managers, Officials_and_Proprietors",NA
12500,1981,12,5,no,other,no,no,1.324885733,Trade,Service_Workers,NA
12500,1982,12,6,no,other,no,no,0.962707049,Trade,Service_Workers,NA
12500,1983,12,7,no,other,yes,no,0.845251511,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12500,1984,12,8,no,other,yes,no,1.929574308,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12500,1985,12,9,no,other,yes,no,2.037502633,Trade,"Craftsmen, Foremen_and_kindred",NA
12500,1986,12,10,no,other,yes,no,1.148220688,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
12500,1987,12,11,no,other,yes,no,1.306740194,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
12534,1980,11,2,no,other,no,no,1.840041654,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1981,11,3,no,other,no,no,2.174751722,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1982,11,4,no,other,yes,no,2.122766666,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1983,11,5,no,other,yes,no,2.130875197,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1984,11,6,no,other,yes,no,2.1680542,Construction,Laborers_and_farmers,NA
12534,1985,11,7,no,other,yes,no,2.207794529,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1986,11,8,no,other,yes,no,2.38188298,Construction,"Craftsmen, Foremen_and_kindred",NA
12534,1987,11,9,no,other,yes,no,2.342917012,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1980,9,5,no,other,no,no,1.130545336,Construction,Laborers_and_farmers,NA
12548,1981,9,6,no,other,no,no,1.311603469,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1982,9,7,no,other,no,no,0.832481541,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1983,9,8,no,other,yes,no,1.591878696,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1984,9,9,yes,other,yes,no,1.212542755,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1985,9,10,no,other,yes,no,1.765961776,Construction,"Craftsmen, Foremen_and_kindred",NA
12548,1986,9,11,yes,other,yes,no,1.745894213,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",NA
12548,1987,9,12,yes,other,yes,no,1.466542887,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
